证券代码,证券简称,监管类型,处理事由,涉及对象,处理日期
600823,世茂股份,监管关注,关于对上海世茂股份有限公司副总裁孟洁予以监管关注的决定,高级管理人员,2015/9/1
,,,,,
600378,天科股份,监管工作函,要求董事会、第一大股东、第二大股东做好换届选举工作，要求董事会披露是否将临时提案提交股东大会表决,董事、一般股,2015/9/1
,,,,,
601616,广电电气,监管工作函,要求公司加强停复牌管理并及时披露控股股东股权转让事项的后续进展,上市公司,2015/9/1
,,,,,
600696,匹凸匹,监管工作函,要求公司加强停复牌管理并及时披露员工持股计划,上市公司,2015/8/31
,,,,,
600423,柳化股份,监管工作函,要求公司自查与控股股东及其关联方非经营性资金占用情况并制定整改方案，要求独立董事、监事会及审计机构发表意见,上市公司、董事、监事、中介机构及其相关人员,2015/8/31
,,,,,
600866,星湖科技,监管工作函,要求公司加强停复牌管理,上市公司,2015/8/27
,,,,,
600249,两面针,监管关注,关于对柳州两面针股份有限公司董事莫瑞珖予以监管关注的决定,董事,2015/8/27
,,,,,
601618,中国中冶,监管工作函,要求公司加强停复牌管理并督促股东尽快明确重大事项,上市公司,2015/8/26
,,,,,
600804,鹏博士,监管工作函,要求公司将参与设立宽带基金事项提交股东大会审议并及时披露执行情况,上市公司,2015/8/26
,,,,,
600277,亿利能源,监管工作函,要求公司加强停复牌管理并尽快完成非公开发行的审计评估工作,上市公司,2015/8/25
,,,,,
600258,首旅酒店,监管工作函,要求公司加强停复牌管理,上市公司,2015/8/24
,,,,,
600595,中孚实业,监管关注,关于对河南中孚实业股份有限公司及有关责任人予以监管关注的决定,公司、董事、高级管理人员,2015/8/24
,,,,,
600738,兰州民百,监管关注,关于对兰州民百(集团)股份有限公司监事毛大波予以监管关注的决定,监事,2015/8/24
,,,,,
601117,中国化学,监管关注,关于对中国化学工程股份有限公司和有关责任人予以监管关注的决定,公司、董事、高级管理人员,2015/8/24
,,,,,
601668,中国建筑,监管关注,关于对中国建筑股份有限公司副总裁李百安予以监管关注的决定,高级管理人员,2015/8/24
,,,,,
600702,沱牌舍得,监管工作函,要求公司核实有关控股股东国有股权转让及增资扩股的媒体报道并补充披露受让方的基本情况、股权转让须履行的程序等,上市公司,2015/8/21
,,,,,
600804,鹏博士,监管工作函,要求公司披露参与设立宽带基金的有关事项,上市公司,2015/8/21
,,,,,
600155,宝硕股份,监管工作函,要求公司加强停复牌管理,上市公司,2015/8/21
,,,,,
600319,亚星化学,监管工作函,要求公司加强停复牌管理并及时披露重大资产重组预案,上市公司,2015/8/19
,,,,,
600656,*ST博元,监管工作函,要求公司按规定编制定期报告并保证信息披露的真实、准确、完整,上市公司,2015/8/19
,,,,,
600873,梅花生物,监管工作函,要求公司尽快确定重大资产重组终止方案，要求董事会说明在审议及披露重组方案时是否勤勉尽责，要求独立董事和财务顾问出具专项意见,上市公司、董事、中介机构及其相关人员,2015/8/19
,,,,,
600238,海南椰岛,监管工作函,要求公司核实有关质疑产品质量的媒体报道并分阶段披露涉事产品检测进展情况,上市公司,2015/8/18
,,,,,
600094,大名城,监管工作函,要求公司补充披露对外投资的有关事项,上市公司,2015/8/17
,,,,,
600742,一汽富维,监管工作函,要求公司核实2015年度日常关联交易的实施情况并按要求及时履行审议程序和披露义务,上市公司,2015/8/17
,,,,,
600785,新华百货,通报批评,关于对银川新华百货商业集团股份有限公司股东上海宝银创赢投资管理有限公司予以通报批评的决定,一般股东,2015/8/13
,,,,,
600167,联美控股,监管工作函,要求公司加强停复牌管理并及时披露重组工作进展,上市公司,2015/8/12
,,,,,
600785,新华百货,监管工作函,要求公司补充披露有关股东提案的具体内容,上市公司,2015/8/12
,,,,,
600393,东华实业,监管关注,关于对广州东华实业股份有限公司控股股东广州粤泰集团有限公司和公司董事会秘书蔡锦鹭予以监管关注的决定,控股股东及实际控制人、高级管理人员,2015/8/10
,,,,,
600637,东方明珠,监管工作函,要求公司核实董秘被采访事宜的媒体报道,上市公司,2015/8/7
,,,,,
600745,中茵股份,监管工作函,要求公司加强停复牌管理,上市公司,2015/8/7
,,,,,
600122,宏图高科,监管工作函,要求公司加强停复牌管理,上市公司,2015/8/5
,,,,,
600137,浪莎股份,监管关注,关于对四川浪莎控股股份有限公司及相关责任人予以监管关注的决定,上市上市公司、董事、高级管理人员,2015/8/3
,,,,,
600260,凯乐科技,监管工作函,要求公司加强停复牌管理,上市公司,2015/7/31
,,,,,
600869,智慧能源,监管工作函,要求公司及财务顾问尽快补充完善并披露重大资产重组报告书,上市公司、中介机构及其相关人员,2015/7/28
,,,,,
600423,柳化股份,通报批评,关于对柳州化工股份有限公司控股股东柳州化学工业集团有限公司予以通报批评的决定,控股股东及实际控制人,2015/7/28
,,,,,
600145,*ST国创,监管工作函,要求公司及时更正并披露定期报告,上市公司,2015/7/27
,,,,,
600408,*ST安泰,监管关注,关于对山西安泰集团股份有限公司独立董事李福林、白玉祥、张泽宇、罗滋、李挺和裴正予以监管关注的决定,董事,2015/7/27
,,,,,
600094,大名城,监管工作函,要求公司及时披露有关一致行动人的更正公告,上市公司,2015/7/27
,,,,,
600634,中技控股,监管工作函,要求公司及时披露重大资产重组的进展情况并提示风险,上市公司,2015/7/27
,,,,,
601901,方正证券,监管工作函,要求公司加强信息披露管理并严格履行信息披露义务,上市公司,2015/7/27
,,,,,
600643,爱建股份,监管工作函,要求公司加强停复牌管理,上市公司,2015/7/27
,,,,,
600137,浪莎股份,通报批评,关于对四川浪莎控股股份有限公司财务负责人周宗琴予以通报批评的决定,高级管理人员,2015/7/27
,,,,,
600399,抚顺特钢,通报批评,关于对抚顺特殊钢股份有限公司股东东北特殊钢集团有限责任公司予以通报批评的决定,控股股东及实际控制人,2015/7/24
,,,,,
600408,*ST安泰,通报批评,关于对山西安泰集团股份有限公司及其实际控制人李安民、关联方山西新泰钢铁有限公司和相关责任人予以纪律处分的决定,董事、高级管理人员,2015/7/24
,,,,,
600408,*ST安泰,公开谴责,关于对山西安泰集团股份有限公司及其实际控制人李安民、关联方山西新泰钢铁有限公司和相关责任人予以纪律处分的决定,上市公司、控股股东及实际控制人、董事、高级管理人员、其他,2015/7/24
,,,,,
600749,西藏旅游,监管工作函,要求公司及相关股东就股东权益变动报告书有关事项进行补充说明并披露,上市公司、一般股东,2015/7/24
,,,,,
600369,西南证券,监管关注,关于对西南证券股份有限公司股东重庆渝富资产经营管理集团有限公司予以监管关注的决定,一般股东,2015/7/24
,,,,,
600379,宝光股份,通报批评,关于对陕西宝光真空电器股份有限公司及董事长杨天夫予以通报批评的决定,上市公司、董事,2015/7/22
,,,,,
600099,林海股份,监管工作函,要求公司加强停复牌管理并按规定召开投资者说明会,上市公司,2015/7/21
,,,,,
600890,中房股份,监管工作函,要求公司加强停复牌管理,上市公司,2015/7/15
,,,,,
600806,昆明机床,监管关注,关于对沈机集团昆明机床股份有限公司及有关责任人予以监管关注的决定,上市公司、董事、高级管理人员,2015/7/14
,,,,,
600095,哈高科,监管关注,关于对哈尔滨高科技(集团)股份有限公司和有关责任人予以监管关注的决定,上市公司、董事、高级管理人员,2015/7/14
,,,,,
600760,中航黑豹,监管关注,关于对中航黑豹股份有限公司股东金城集团有限公司和中航投资控股有限公司予以监管关注的决定,一般股东,2015/7/14
,,,,,
600829,人民同泰,通报批评,关于对哈药集团人民同泰股份有限公司及有关责任人予以通报批评的决定,上市公司、董事、高级管理人员,2015/7/12
,,,,,
600821,津劝业,限制交易,关于对天津劝业场（集团）股份有限公司股东天津中商联控股有限公司予以限制证券账户交易的决定,一般股东,2015/7/10
,,,,,
600696,多伦股份,监管工作函,要求公司规范公告语言并充分提示风险,上市公司,2015/7/8
,,,,,
600696,多伦股份,监管工作函,要求公司及时披露变更证券简称相关公告,上市公司,2015/7/7
,,,,,
600331,宏达股份,监管关注,关于对四川宏达股份有限公司及其有关责任人予以监管关注的决定,上市公司、董事、高级管理人员,2015/7/7
,,,,,
600520,中发科技,监管关注,关于对铜陵中发三佳科技股份有限公司股东江玉明予以监管关注的决定,一般股东,2015/7/7
,,,,,
600587,新华医疗,监管关注,关于对山东新华医疗器械股份有限公司和有关责任人予以监管关注的决定,上市公司、高级管理人员,2015/7/7
,,,,,
600776,东方通信,监管关注,关于对东方通信股份有限公司股东普天东方通信集团有限公司予以监管关注的决定,一般股东,2015/7/7
,,,,,
600152,维科精华,监管关注,关于对宁波工业投资集团有限公司、宁波市工业投资有限责任公司予以监管关注的决定,一般股东,2015/7/7
,,,,,
600243,青海华鼎,通报批评,关于对青海华鼎实业股份有限公司股东沈付兴予以通报批评的决定,一般股东,2015/7/7
,,,,,
601777,力帆股份,通报批评,关于对力帆实业（集团）股份有限公司副总裁郝廷木予以通报批评的决定,高级管理人员,2015/7/6
,,,,,
600521,华海药业,通报批评,关于对浙江华海药业股份有限公司副总经理王飚予以通报批评的决定,高级管理人员,2015/7/6
,,,,,
600423,柳化股份,通报批评,关于对柳州化工股份有限公司及其直接控股股东、间接控股股东和有关责任人予以通报批评的决定,上市公司、董事、高级管理人员、控股股东及实际控制人,2015/7/6
,,,,,
600653,申华控股,监管工作函,要求公司加强信息披露管理,上市公司,2015/7/2
,,,,,
600767,运盛医疗,监管工作函,要求公司加强停复牌管理,上市公司、董事,2015/7/1
,,,,,
600587,新华医疗,监管工作函,要求公司加强停复牌管理并做好信息披露有关工作，要求董事会和控股股东提交非公开发行相关书面说明,上市公司、董事、控股股东及实际控制人,2015/6/30
,,,,,
601766,中国中车,监管工作函,要求公司核实有关收购的媒体报道并及时披露澄清公告,上市公司,2015/6/26
,,,,,
600275,武昌鱼,监管工作函,要求公司、全体董事和控股股东尽快解决资金占用问题,上市公司、董事、控股股东及实际控制人,2015/6/25
,,,,,
601989,中国重工,监管工作函,要求公司加强停复牌管理,上市公司,2015/6/24
,,,,,
600793,ST宜纸,监管工作函,要求公司、控股股东以及实际控制人严格履行澄清公告中承诺并加强停复牌管理,上市公司、控股股东及实际控制人,2015/6/23
